Depth (Ft),Shear (lbs.)
98.5,36.82298842637549
98.60000000000001,46.644620794266274
98.7,56.498637475946694
98.80000000000001,66.38509436232003
98.9,76.30404569071253
99.0,86.25555330490475
99.10000000000001,96.23965887503758
99.2,106.25642391417618
99.30000000000001,116.30589273818465
99.4,126.38810503291151
99.5,136.50312694143756
99.60000000000001,146.65099285816476
99.7,116.30589273818465
99.80000000000001,126.38810503291151
99.9,136.50312694143756
100.0,146.65099285816476
